location,age_group,year,week,date,value_-1w,value_0w,value_1w,value_2w,value_3w,value_4w,value_5w,value_6w,value_7w,value_8w,value_9w,value_10w,value_>10w
DE,05-14,2022,45,2022-11-13,157,821,51,5,13,0,4,1,0,0,1,1,5
DE,05-14,2022,46,2022-11-20,567,1678,102,15,3,2,1,5,0,0,6,0,0
DE,05-14,2022,47,2022-11-27,1278,3804,137,15,18,2,1,3,1,8,3,0,26
DE,05-14,2022,48,2022-12-04,4815,4839,133,111,7,1,2,9,9,10,0,0,9
DE,05-14,2022,49,2022-12-11,6642,5805,156,112,41,4,1,0,11,5,3,6,13
DE,05-14,2022,50,2022-12-18,6635,5428,69,21,30,131,3,31,4,1,23,0,4
DE,05-14,2022,51,2022-12-25,4376,2315,32,35,67,0,0,6,1,20,0,1,5
DE,05-14,2022,52,2023-01-01,1080,668,7,3,3,0,2,3,0,0,0,0,0
DE,05-14,2023,1,2023-01-08,600,219,1,2,0,1,0,1,0,1,0,0,1
DE,05-14,2023,2,2023-01-15,265,165,1,1,1,0,2,0,0,0,0,0,0
DE,05-14,2023,3,2023-01-22,186,115,0,3,0,1,0,0,0,0,0,0,0
DE,05-14,2023,4,2023-01-29,183,116,0,0,3,0,0,0,0,0,0,0,1
DE,05-14,2023,5,2023-02-05,166,161,0,0,0,0,0,0,0,0,0,0,1
DE,05-14,2023,6,2023-02-12,276,228,4,1,1,0,1,0,0,0,0,1,3
DE,05-14,2023,7,2023-02-19,185,388,4,2,0,2,0,0,0,0,0,0,6
DE,05-14,2023,8,2023-02-26,355,309,5,0,3,0,1,0,0,0,0,0,1
DE,05-14,2023,9,2023-03-05,443,271,6,3,1,0,0,0,1,0,0,0,4
DE,05-14,2023,10,2023-03-12,528,404,3,1,2,0,0,0,0,0,0,0,12
DE,05-14,2023,11,2023-03-19,699,518,2,3,4,0,0,0,0,0,0,0,5
DE,05-14,2023,12,2023-03-26,753,552,5,6,2,2,1,0,0,1,0,1,4
DE,05-14,2023,13,2023-04-02,557,352,6,4,0,0,1,2,0,0,0,0,5
DE,05-14,2023,14,2023-04-09,387,146,4,4,0,1,0,0,0,0,0,0,1
DE,05-14,2023,15,2023-04-16,158,139,5,2,1,0,0,0,2,0,0,0,2
DE,05-14,2023,16,2023-04-23,123,94,3,0,0,0,0,0,1,0,0,0,0
DE,05-14,2023,17,2023-04-30,101,77,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,18,2023-05-07,77,87,0,0,0,0,0,0,0,0,0,0,1
DE,05-14,2023,19,2023-05-14,92,59,1,0,2,0,0,0,0,0,0,0,0
DE,05-14,2023,20,2023-05-21,65,28,0,0,1,0,1,0,0,0,0,0,1
DE,05-14,2023,21,2023-05-28,36,17,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,22,2023-06-04,16,19,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,23,2023-06-11,18,8,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,24,2023-06-18,4,4,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,25,2023-06-25,6,3,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,26,2023-07-02,2,2,0,0,0,1,0,0,0,0,0,0,0
DE,05-14,2023,27,2023-07-09,5,3,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,28,2023-07-16,1,1,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,29,2023-07-23,1,1,0,0,0,0,0,0,0,0,0,0,1
DE,05-14,2023,30,2023-07-30,1,2,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,31,2023-08-06,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,32,2023-08-13,4,0,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,33,2023-08-20,2,7,0,0,0,0,0,0,1,0,0,0,0
DE,05-14,2023,34,2023-08-27,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,35,2023-09-03,2,3,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,36,2023-09-10,4,1,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,37,2023-09-17,2,5,0,0,0,1,0,0,0,0,0,0,0
DE,05-14,2023,38,2023-09-24,4,0,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,39,2023-10-01,0,5,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,40,2023-10-08,2,5,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,41,2023-10-15,6,9,0,0,1,0,0,0,0,0,0,0,0
DE,05-14,2023,42,2023-10-22,10,14,1,0,0,0,0,0,0,0,0,0,1
DE,05-14,2023,43,2023-10-29,14,18,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,44,2023-11-05,8,14,0,1,0,0,0,0,0,0,0,0,0
DE,05-14,2023,45,2023-11-12,17,28,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,46,2023-11-19,32,16,0,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,47,2023-11-26,42,33,2,0,0,0,0,0,0,0,0,0,0
DE,05-14,2023,48,2023-12-03,69,62,0,1,0,0,0,0,0,0,0,0,0
DE,05-14,2023,49,2023-12-10,126,135,2,0,1,0,0,0,0,0,0,0,1
DE,05-14,2023,50,2023-12-17,165,533,7,3,3,0,13,1,1,0,0,0,4
DE,05-14,2023,51,2023-12-24,315,639,94,2,2,0,0,1,0,1,0,0,13
DE,05-14,2023,52,2023-12-31,0,509,25,0,3,0,0,0,0,0,0,0,4
DE,05-14,2024,1,2024-01-07,162,411,3,3,1,0,3,0,0,0,0,0,1
DE,05-14,2024,2,2024-01-14,413,499,10,1,0,5,0,0,0,0,0,1,2
DE,05-14,2024,3,2024-01-21,487,1694,30,1,3,0,2,1,0,0,1,2,7
DE,05-14,2024,4,2024-01-28,1577,2491,40,5,7,4,6,0,0,1,0,25,0
DE,05-14,2024,5,2024-02-04,1392,3051,14,5,0,0,0,0,0,0,44,1,0
DE,05-14,2024,6,2024-02-11,2305,1724,24,5,5,1,0,1,0,18,0,,
DE,05-14,2024,7,2024-02-18,1278,1212,17,1,3,0,0,0,9,1,,,
DE,05-14,2024,8,2024-02-25,1073,780,5,1,0,2,0,10,0,,,,
DE,05-14,2024,9,2024-03-03,657,542,7,1,3,3,14,0,,,,,
DE,05-14,2024,10,2024-03-10,599,531,6,3,0,6,0,,,,,,
DE,05-14,2024,11,2024-03-17,521,503,2,1,11,2,,,,,,,
DE,05-14,2024,12,2024-03-24,329,669,4,9,0,,,,,,,,
DE,05-14,2024,13,2024-03-31,367,197,11,0,,,,,,,,,
DE,05-14,2024,14,2024-04-07,170,183,0,,,,,,,,,,
DE,05-14,2024,15,2024-04-14,163,111,,,,,,,,,,,
DE,05-14,2024,16,2024-04-21,105,,,,,,,,,,,,
DE,15-34,2021,44,2021-11-07,4,4,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2021,45,2021-11-14,5,5,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2021,46,2021-11-21,7,5,0,0,1,0,0,0,0,0,0,0,0
DE,15-34,2021,47,2021-11-28,5,3,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2021,48,2021-12-05,3,5,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2021,49,2021-12-12,0,21,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2021,50,2021-12-19,13,14,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2021,51,2021-12-26,21,7,0,0,2,1,0,0,0,0,0,0,1
DE,15-34,2021,52,2022-01-02,22,13,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2022,1,2022-01-09,32,40,0,0,0,0,0,0,0,0,0,0,2
DE,15-34,2022,2,2022-01-16,44,42,1,0,0,0,0,0,0,0,0,0,0
DE,15-34,2022,3,2022-01-23,45,29,1,0,0,0,1,0,0,0,0,0,0
DE,15-34,2022,4,2022-01-30,45,29,1,1,0,0,0,1,1,0,0,0,0
DE,15-34,2022,5,2022-02-06,37,35,1,0,0,0,0,0,0,0,0,0,0
DE,15-34,2022,6,2022-02-13,38,28,1,0,0,0,0,0,0,0,0,0,0
DE,15-34,2022,7,2022-02-20,28,23,1,0,0,0,0,0,0,0,0,0,1
DE,15-34,2022,8,2022-02-27,21,15,0,1,4,0,0,0,0,0,0,0,2
DE,15-34,2022,9,2022-03-06,24,24,0,1,0,0,0,0,1,0,0,0,0
DE,15-34,2022,10,2022-03-13,46,53,3,1,0,0,1,0,0,0,0,0,2
DE,15-34,2022,11,2022-03-20,82,73,1,2,3,1,0,0,0,0,1,0,2
DE,15-34,2022,12,2022-03-27,116,90,1,0,4,0,0,0,1,0,0,0,2
DE,15-34,2022,13,2022-04-03,135,100,5,0,1,0,0,0,0,0,0,0,6
DE,15-34,2022,14,2022-04-10,130,139,3,1,1,1,2,0,0,0,0,0,5
DE,15-34,2022,15,2022-04-17,202,135,7,4,0,1,1,1,0,0,0,0,1
DE,15-34,2022,16,2022-04-24,119,242,5,0,0,2,1,0,0,0,0,0,5
DE,15-34,2022,17,2022-05-01,284,246,3,3,1,1,0,1,0,3,0,0,7
DE,15-34,2022,18,2022-05-08,290,264,3,0,2,0,0,0,0,0,0,0,8
DE,15-34,2022,19,2022-05-15,293,237,5,2,0,0,0,1,0,0,1,0,2
DE,15-34,2022,20,2022-05-22,283,207,7,3,0,0,1,0,1,0,0,0,4
DE,15-34,2022,21,2022-05-29,168,74,0,0,0,0,0,0,0,0,0,0,5
DE,15-34,2022,22,2022-06-05,143,142,2,0,0,0,0,0,0,0,0,1,5
DE,15-34,2022,23,2022-06-12,72,130,4,0,0,0,0,1,0,0,0,0,4
DE,15-34,2022,24,2022-06-19,130,90,0,0,2,0,2,0,0,0,0,0,3
DE,15-34,2022,25,2022-06-26,106,110,4,0,0,23,0,0,1,0,0,0,1
DE,15-34,2022,26,2022-07-03,108,43,0,1,1,0,0,0,0,0,0,0,2
DE,15-34,2022,27,2022-07-10,25,67,2,0,0,0,0,0,0,0,0,0,1
DE,15-34,2022,28,2022-07-17,57,58,0,0,0,0,0,0,0,0,0,0,2
DE,15-34,2022,29,2022-07-24,57,43,1,2,0,0,0,1,0,0,0,0,1
DE,15-34,2022,30,2022-07-31,49,44,0,0,1,1,0,0,0,0,0,2,2
DE,15-34,2022,31,2022-08-07,63,45,0,0,1,0,0,0,0,0,0,0,3
DE,15-34,2022,32,2022-08-14,50,52,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2022,33,2022-08-21,70,55,2,1,1,0,0,0,0,1,0,0,0
DE,15-34,2022,34,2022-08-28,71,78,0,0,0,1,0,0,0,0,0,0,1
DE,15-34,2022,35,2022-09-04,66,63,0,0,0,0,0,0,1,0,0,0,2
DE,15-34,2022,36,2022-09-11,50,45,0,0,1,2,0,1,0,0,0,0,1
DE,15-34,2022,37,2022-09-18,55,39,3,0,0,1,1,0,0,0,0,0,0
DE,15-34,2022,38,2022-09-25,47,42,1,0,0,2,0,0,0,0,0,0,2
DE,15-34,2022,39,2022-10-02,107,127,1,0,0,0,0,0,0,0,0,0,1
DE,15-34,2022,40,2022-10-09,129,158,4,2,0,0,3,1,1,0,1,0,3
DE,15-34,2022,41,2022-10-16,246,176,6,2,2,6,1,0,0,0,0,0,0
DE,15-34,2022,42,2022-10-23,162,307,2,3,1,1,0,0,0,0,0,0,2
DE,15-34,2022,43,2022-10-30,165,349,4,9,5,0,6,1,0,0,1,0,3
DE,15-34,2022,44,2022-11-06,138,433,16,9,6,2,0,2,0,1,1,0,1
DE,15-34,2022,45,2022-11-13,171,730,10,5,4,1,2,0,0,1,0,1,3
DE,15-34,2022,46,2022-11-20,477,1135,34,18,9,1,1,3,1,0,8,0,4
DE,15-34,2022,47,2022-11-27,885,2559,78,6,5,2,2,4,2,3,0,0,12
DE,15-34,2022,48,2022-12-04,3594,3773,89,31,8,3,8,5,5,4,3,5,11
DE,15-34,2022,49,2022-12-11,6348,6425,145,26,41,11,6,1,2,3,7,3,9
DE,15-34,2022,50,2022-12-18,8472,7147,97,36,43,14,5,28,2,3,11,4,6
DE,15-34,2022,51,2022-12-25,8271,5296,86,44,20,2,7,8,3,14,2,2,7
DE,15-34,2022,52,2023-01-01,2560,1850,20,6,6,1,2,2,6,0,1,0,3
DE,15-34,2023,1,2023-01-08,1991,878,7,8,0,2,0,13,1,0,0,0,9
DE,15-34,2023,2,2023-01-15,907,385,2,0,1,2,0,0,0,1,0,0,7
DE,15-34,2023,3,2023-01-22,383,196,2,0,0,1,1,1,0,0,0,0,3
DE,15-34,2023,4,2023-01-29,276,169,2,1,2,0,2,0,0,0,0,0,1
DE,15-34,2023,5,2023-02-05,261,234,2,4,4,0,0,0,0,0,0,0,2
DE,15-34,2023,6,2023-02-12,329,232,0,4,4,1,0,1,1,0,0,0,0
DE,15-34,2023,7,2023-02-19,235,393,3,1,1,1,0,1,1,0,1,0,1
DE,15-34,2023,8,2023-02-26,345,330,5,2,0,0,1,0,0,0,0,0,3
DE,15-34,2023,9,2023-03-05,492,309,6,1,1,0,1,0,0,0,0,0,1
DE,15-34,2023,10,2023-03-12,479,328,2,0,3,0,1,1,0,0,0,0,7
DE,15-34,2023,11,2023-03-19,502,353,5,0,1,0,1,1,0,1,0,0,8
DE,15-34,2023,12,2023-03-26,571,406,8,3,2,1,0,0,0,0,0,0,2
DE,15-34,2023,13,2023-04-02,415,269,7,3,1,1,0,0,0,0,2,0,3
DE,15-34,2023,14,2023-04-09,283,92,6,3,0,1,0,0,0,0,0,0,0
DE,15-34,2023,15,2023-04-16,175,174,1,2,3,1,0,0,0,0,1,0,2
DE,15-34,2023,16,2023-04-23,166,101,3,1,0,1,0,0,0,0,0,0,0
DE,15-34,2023,17,2023-04-30,113,94,1,1,0,0,0,0,0,0,0,0,0
DE,15-34,2023,18,2023-05-07,79,70,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2023,19,2023-05-14,78,43,1,0,3,0,0,0,0,0,0,0,0
DE,15-34,2023,20,2023-05-21,40,17,0,2,0,0,0,0,0,0,0,0,0
DE,15-34,2023,21,2023-05-28,22,22,0,0,0,1,0,0,0,0,0,0,0
DE,15-34,2023,22,2023-06-04,16,13,1,0,0,0,0,0,0,0,0,0,0
DE,15-34,2023,23,2023-06-11,5,12,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2023,24,2023-06-18,13,10,0,0,2,0,0,0,0,0,0,0,0
DE,15-34,2023,25,2023-06-25,11,3,1,1,0,0,0,0,0,0,0,0,0
DE,15-34,2023,26,2023-07-02,7,6,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2023,27,2023-07-09,5,3,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2023,28,2023-07-16,7,3,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2023,29,2023-07-23,6,6,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2023,30,2023-07-30,3,4,0,0,0,0,0,0,0,0,0,0,2
DE,15-34,2023,31,2023-08-06,5,2,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2023,32,2023-08-13,13,7,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2023,33,2023-08-20,6,7,0,0,0,0,0,0,1,0,0,0,0
DE,15-34,2023,34,2023-08-27,7,21,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2023,35,2023-09-03,14,11,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2023,36,2023-09-10,8,16,1,1,0,0,0,0,0,0,0,0,0
DE,15-34,2023,37,2023-09-17,9,11,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2023,38,2023-09-24,18,15,0,1,0,0,0,0,0,0,0,0,2
DE,15-34,2023,39,2023-10-01,6,18,0,0,0,0,1,0,0,0,0,0,0
DE,15-34,2023,40,2023-10-08,12,13,1,0,0,0,0,0,0,0,0,0,0
DE,15-34,2023,41,2023-10-15,17,13,0,0,0,1,0,0,0,0,0,0,0
DE,15-34,2023,42,2023-10-22,19,10,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2023,43,2023-10-29,17,15,1,0,0,0,0,0,0,0,0,0,2
DE,15-34,2023,44,2023-11-05,10,16,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2023,45,2023-11-12,28,20,0,0,1,0,0,0,0,0,0,1,0
DE,15-34,2023,46,2023-11-19,32,32,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2023,47,2023-11-26,25,41,1,0,0,0,0,0,0,0,0,0,0
DE,15-34,2023,48,2023-12-03,46,65,0,1,1,0,0,0,0,0,0,0,1
DE,15-34,2023,49,2023-12-10,107,138,4,0,0,0,0,0,0,0,0,0,0
DE,15-34,2023,50,2023-12-17,154,362,0,0,0,0,0,0,0,0,0,0,0
DE,15-34,2023,51,2023-12-24,289,379,74,3,2,1,0,0,0,0,1,0,3
DE,15-34,2023,52,2023-12-31,0,502,12,0,2,0,1,0,1,0,0,0,2
DE,15-34,2024,1,2024-01-07,174,655,5,9,3,0,1,0,0,0,0,0,2
DE,15-34,2024,2,2024-01-14,606,523,3,4,3,0,0,0,1,1,0,1,5
DE,15-34,2024,3,2024-01-21,430,1368,13,3,8,2,2,0,1,0,0,0,3
DE,15-34,2024,4,2024-01-28,1307,2120,33,16,3,4,0,0,0,0,0,16,0
DE,15-34,2024,5,2024-02-04,1433,3013,19,0,3,2,2,0,1,1,23,0,0
DE,15-34,2024,6,2024-02-11,2401,1954,9,12,13,0,1,1,0,14,0,,
DE,15-34,2024,7,2024-02-18,1513,1573,22,10,1,3,0,0,9,0,,,
DE,15-34,2024,8,2024-02-25,1635,1164,9,0,0,6,0,5,0,,,,
DE,15-34,2024,9,2024-03-03,819,674,8,2,1,1,3,0,,,,,
DE,15-34,2024,10,2024-03-10,544,422,6,2,2,3,0,,,,,,
DE,15-34,2024,11,2024-03-17,413,385,5,1,6,0,,,,,,,
DE,15-34,2024,12,2024-03-24,272,485,7,7,1,,,,,,,,
DE,15-34,2024,13,2024-03-31,268,146,11,0,,,,,,,,,
DE,15-34,2024,14,2024-04-07,184,203,3,,,,,,,,,,
DE,15-34,2024,15,2024-04-14,180,117,,,,,,,,,,,
DE,15-34,2024,16,2024-04-21,102,,,,,,,,,,,,
DE,35-59,2021,44,2021-11-07,4,6,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2021,45,2021-11-14,7,5,0,0,0,0,0,1,0,0,0,0,0
DE,35-59,2021,46,2021-11-21,6,2,1,0,0,0,0,0,0,0,0,0,0
DE,35-59,2021,47,2021-11-28,6,4,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2021,48,2021-12-05,4,1,1,0,1,0,0,0,0,0,0,0,0
DE,35-59,2021,49,2021-12-12,0,17,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2021,50,2021-12-19,5,12,0,0,0,1,0,0,0,0,0,0,0
DE,35-59,2021,51,2021-12-26,6,3,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2021,52,2022-01-02,11,4,0,0,0,0,0,0,0,1,0,0,1
DE,35-59,2022,1,2022-01-09,14,16,3,1,0,1,0,1,0,0,0,0,0
DE,35-59,2022,2,2022-01-16,20,28,1,0,0,0,0,0,0,0,0,0,0
DE,35-59,2022,3,2022-01-23,31,20,0,0,0,0,0,0,0,0,0,0,1
DE,35-59,2022,4,2022-01-30,25,24,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2022,5,2022-02-06,32,26,1,0,0,0,0,0,0,0,0,0,1
DE,35-59,2022,6,2022-02-13,33,25,0,0,0,1,0,0,1,0,0,0,3
DE,35-59,2022,7,2022-02-20,20,24,0,0,0,2,0,0,0,0,0,0,1
DE,35-59,2022,8,2022-02-27,22,17,0,1,0,1,1,0,0,0,0,0,1
DE,35-59,2022,9,2022-03-06,16,15,1,0,0,0,0,0,0,1,0,0,0
DE,35-59,2022,10,2022-03-13,20,37,1,0,0,0,2,0,0,0,0,0,2
DE,35-59,2022,11,2022-03-20,42,48,0,0,0,2,0,2,0,0,0,0,0
DE,35-59,2022,12,2022-03-27,59,68,0,2,0,0,0,0,0,0,0,0,1
DE,35-59,2022,13,2022-04-03,69,63,2,2,1,0,0,0,1,0,0,0,3
DE,35-59,2022,14,2022-04-10,94,88,4,0,1,1,0,0,0,0,0,0,4
DE,35-59,2022,15,2022-04-17,97,84,2,2,0,1,0,0,0,0,0,0,0
DE,35-59,2022,16,2022-04-24,83,118,3,1,0,0,0,0,0,0,0,0,3
DE,35-59,2022,17,2022-05-01,163,129,4,1,0,0,0,0,0,0,0,0,1
DE,35-59,2022,18,2022-05-08,149,139,2,1,0,0,0,0,0,0,0,1,1
DE,35-59,2022,19,2022-05-15,181,131,1,0,0,0,1,0,0,0,0,0,0
DE,35-59,2022,20,2022-05-22,162,142,2,2,0,0,0,0,0,0,0,0,5
DE,35-59,2022,21,2022-05-29,106,52,0,0,1,0,3,0,0,0,0,0,2
DE,35-59,2022,22,2022-06-05,85,58,1,0,1,0,0,0,0,0,1,0,4
DE,35-59,2022,23,2022-06-12,45,67,0,0,0,0,0,0,0,0,0,0,4
DE,35-59,2022,24,2022-06-19,53,29,2,0,0,0,1,0,0,0,0,0,1
DE,35-59,2022,25,2022-06-26,35,27,0,1,0,0,0,0,0,0,0,1,0
DE,35-59,2022,26,2022-07-03,37,24,2,0,0,1,1,0,0,0,0,0,0
DE,35-59,2022,27,2022-07-10,5,29,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2022,28,2022-07-17,26,9,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2022,29,2022-07-24,18,14,0,0,1,0,0,0,0,0,0,0,1
DE,35-59,2022,30,2022-07-31,17,13,0,1,0,0,0,0,0,0,0,0,0
DE,35-59,2022,31,2022-08-07,9,5,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2022,32,2022-08-14,8,10,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2022,33,2022-08-21,12,15,1,0,0,0,0,0,0,0,0,0,0
DE,35-59,2022,34,2022-08-28,21,23,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2022,35,2022-09-04,30,16,1,0,0,0,0,0,0,1,0,0,2
DE,35-59,2022,36,2022-09-11,22,29,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2022,37,2022-09-18,38,24,3,0,0,0,0,0,0,0,0,0,0
DE,35-59,2022,38,2022-09-25,32,31,0,0,0,0,0,0,0,0,0,1,0
DE,35-59,2022,39,2022-10-02,81,76,1,0,1,0,0,0,0,0,0,0,1
DE,35-59,2022,40,2022-10-09,91,131,2,0,0,1,1,0,0,0,0,0,1
DE,35-59,2022,41,2022-10-16,209,120,4,0,2,6,0,0,0,0,0,0,0
DE,35-59,2022,42,2022-10-23,117,241,6,2,1,3,0,1,0,0,0,0,2
DE,35-59,2022,43,2022-10-30,152,260,4,10,1,3,2,0,0,0,0,0,0
DE,35-59,2022,44,2022-11-06,103,334,13,3,6,3,0,1,0,0,0,0,3
DE,35-59,2022,45,2022-11-13,119,605,14,7,8,3,0,0,0,0,0,1,3
DE,35-59,2022,46,2022-11-20,369,926,23,6,2,3,0,2,1,0,2,0,0
DE,35-59,2022,47,2022-11-27,761,2133,59,12,4,2,1,1,1,3,1,0,9
DE,35-59,2022,48,2022-12-04,3145,3320,74,25,7,5,3,1,1,0,3,2,1
DE,35-59,2022,49,2022-12-11,5550,5626,98,18,20,8,0,2,1,1,6,5,5
DE,35-59,2022,50,2022-12-18,8209,6426,104,21,32,11,0,25,5,4,11,3,10
DE,35-59,2022,51,2022-12-25,8165,5337,82,50,16,3,5,7,2,7,3,0,12
DE,35-59,2022,52,2023-01-01,2883,2172,31,6,4,2,2,1,5,0,3,0,0
DE,35-59,2023,1,2023-01-08,2547,996,16,5,1,2,1,6,1,0,2,0,4
DE,35-59,2023,2,2023-01-15,1041,514,3,4,2,0,1,0,0,0,2,0,4
DE,35-59,2023,3,2023-01-22,477,260,2,2,1,2,0,0,0,0,0,0,3
DE,35-59,2023,4,2023-01-29,391,240,4,1,3,0,0,1,0,0,0,0,3
DE,35-59,2023,5,2023-02-05,365,277,1,4,0,2,0,0,0,0,0,0,0
DE,35-59,2023,6,2023-02-12,385,222,0,3,0,3,0,0,0,0,0,0,2
DE,35-59,2023,7,2023-02-19,278,433,2,4,0,0,0,0,0,0,0,0,4
DE,35-59,2023,8,2023-02-26,416,322,6,2,1,0,0,0,0,0,0,0,2
DE,35-59,2023,9,2023-03-05,458,264,1,3,1,3,0,0,0,0,0,0,3
DE,35-59,2023,10,2023-03-12,474,336,4,1,0,0,0,0,0,0,0,0,3
DE,35-59,2023,11,2023-03-19,461,335,3,2,2,2,0,0,0,1,0,0,4
DE,35-59,2023,12,2023-03-26,528,354,7,2,0,0,0,0,0,0,0,0,2
DE,35-59,2023,13,2023-04-02,388,237,6,6,3,1,0,2,0,0,0,0,5
DE,35-59,2023,14,2023-04-09,308,123,4,2,2,4,0,0,0,0,0,0,0
DE,35-59,2023,15,2023-04-16,207,139,5,2,1,1,0,0,0,0,0,0,0
DE,35-59,2023,16,2023-04-23,180,91,2,2,0,0,0,0,0,0,0,0,0
DE,35-59,2023,17,2023-04-30,124,66,1,2,0,0,1,0,0,0,0,0,0
DE,35-59,2023,18,2023-05-07,65,59,0,0,0,1,1,0,0,0,0,0,0
DE,35-59,2023,19,2023-05-14,70,44,0,0,1,0,0,0,0,0,0,0,1
DE,35-59,2023,20,2023-05-21,42,19,1,0,3,0,0,0,0,0,0,0,2
DE,35-59,2023,21,2023-05-28,31,25,0,0,0,0,0,0,1,0,0,0,0
DE,35-59,2023,22,2023-06-04,19,19,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2023,23,2023-06-11,17,11,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2023,24,2023-06-18,14,10,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2023,25,2023-06-25,12,12,0,1,0,0,0,0,0,0,0,0,0
DE,35-59,2023,26,2023-07-02,8,6,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2023,27,2023-07-09,6,8,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2023,28,2023-07-16,3,5,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2023,29,2023-07-23,9,3,1,1,0,0,0,0,0,0,0,0,1
DE,35-59,2023,30,2023-07-30,3,10,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2023,31,2023-08-06,11,5,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2023,32,2023-08-13,10,4,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2023,33,2023-08-20,4,12,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2023,34,2023-08-27,6,21,0,0,0,0,0,0,0,0,0,0,1
DE,35-59,2023,35,2023-09-03,10,5,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2023,36,2023-09-10,12,15,1,0,0,0,0,0,0,0,0,0,0
DE,35-59,2023,37,2023-09-17,14,15,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2023,38,2023-09-24,15,12,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2023,39,2023-10-01,6,19,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2023,40,2023-10-08,8,22,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2023,41,2023-10-15,27,17,0,0,0,0,0,0,0,0,0,0,0
DE,35-59,2023,42,2023-10-22,36,32,1,0,0,0,0,0,0,0,0,0,3
DE,35-59,2023,43,2023-10-29,36,34,0,0,0,0,0,0,0,0,0,1,0
DE,35-59,2023,44,2023-11-05,25,43,0,1,0,0,0,0,0,0,0,0,0
DE,35-59,2023,45,2023-11-12,53,48,0,0,1,0,0,0,0,0,0,0,0
